id|symbol|interval|operation|target_margin|amount_invested|take_profit|stop_loss|purchase_price|sell_price|pnl|rsi|margin_operation|balance|strategy|operation_date|created_at
542|XMRUSDT|15m|BUY|1.0|100.0|165.03299697876|175.034996795654|166.699996948242|0.0|0.0|32.9407348632812|0.0|5348.06562472344|SHORT|2023-11-06 00:45:00.000000|2023-11-06 04:07:50.268011
543|XMRUSDT|1h|SELL|1.5|100.0|166.661996994019|181.88999671936|169.199996948242|166.600006103516|1.53663763776422|47.7840919494629|0.0153663763776422|5449.6022623612|SHORT|2023-11-06 00:00:00.000000|2023-11-06 04:08:18.176126
544|XMRUSDT|1h|BUY|1.5|100.0|164.101006011963|179.095006561279|166.600006103516|0.0|0.0|34.9321899414062|0.0|5349.6022623612|SHORT|2023-11-06 00:00:00.000000|2023-11-06 04:08:36.520276
545|AVAXUSDT|1m|SELL|1.0|100.0|12.4344004154205|13.1880004405975|12.5600004196167|12.4200000762939|1.1146523989737|73.6005859375|0.011146523989737|5450.71691476018|SHORT|2023-11-06 01:40:00.000000|2023-11-06 04:41:49.634548
546|AVAXUSDT|15m|SELL|1.0|100.0|12.4344004154205|13.1880004405975|12.5600004196167|12.4200000762939|1.1146523989737|63.7082138061523|0.011146523989737|5551.83156715915|SHORT|2023-11-06 01:15:00.000000|2023-11-06 04:41:51.901418
547|AVAXUSDT|15m|BUY|1.0|100.0|12.295800075531|13.0410000801086|12.4200000762939|0.0|0.0|49.1666030883789|0.0|5451.83156715915|SHORT|2023-11-06 01:15:00.000000|2023-11-06 04:42:00.346193
548|XMRUSDT|1m|SELL|1.0|100.0|165.92400604248|175.980006408691|167.600006103516|165.899993896484|1.01432707160711|26.4586410522461|0.0101432707160711|5552.84589423076|SHORT|2023-11-06 01:41:00.000000|2023-11-06 04:42:22.355914
549|XMRUSDT|1m|BUY|1.0|100.0|164.24099395752|174.194993591309|165.899993896484|0.0|0.0|29.0014572143555|0.0|5452.84589423076|SHORT|2023-11-06 01:41:00.000000|2023-11-06 04:42:37.082797
550|LINKUSDT|15m|SELL|1.0|100.0|11.7681300830841|12.4813500881195|11.8870000839233|12.4940004348755|-5.10642156004906|56.0211029052734|-0.0510642156004906|5547.73947267071|SHORT|2023-11-06 01:45:00.000000|2023-11-06 05:05:39.438320
551|LINKUSDT|15m|BUY|1.0|100.0|12.3581698036194|13.1071497917175|12.4829998016357|0.0|0.0|68.4060363769531|0.0|5447.73947267071|SHORT|2023-11-06 01:45:00.000000|2023-11-06 05:05:49.654098
552|LINKUSDT|15m|SELL|1.0|100.0|12.3581698036194|13.1071497917175|12.4829998016357|12.3549995422363|1.02539658546448|68.4060363769531|0.0102539658546448|5548.76486925617|SHORT|2023-11-06 02:00:00.000000|2023-11-06 05:19:54.860822
553|ATOMUSDT|15m|SELL|1.0|100.0|8.41004988670349|8.91974987983704|8.49499988555908|8.40999984741211|1.0005890391767|68.9075393676758|0.010005890391767|5649.76545829535|SHORT|2023-11-06 02:00:00.000000|2023-11-06 05:19:55.457632
554|SOLUSDT|1m|SELL|1.0|100.0|39.827699546814|42.2414995193481|40.2299995422363|39.8199996948242|1.01913958787918|25.8254013061523|0.0101913958787918|5750.78459788323|SHORT|2023-11-06 02:20:00.000000|2023-11-06 05:21:37.566902
555|SOLUSDT|1m|BUY|1.0|100.0|39.332699546814|41.7164995193481|39.7299995422363|0.0|0.0|26.762939453125|0.0|5650.78459788323|SHORT|2023-11-06 02:20:00.000000|2023-11-06 05:21:45.087034
556|AVAXUSDT|1m|BUY|1.0|100.0|12.216600151062|12.9570001602173|12.3400001525879|0.0|0.0|26.8058090209961|0.0|5550.78459788323|SHORT|2023-11-06 02:21:00.000000|2023-11-06 05:22:04.212615
557|MATICUSDT|1h|SELL|1.5|100.0|0.690977498590946|0.7541124984622|0.701499998569489|0.69080001115799|1.52530111372471|64.9637298583984|0.0152530111372471|5652.30989899695|SHORT|2023-11-06 01:00:00.000000|2023-11-06 05:24:44.555502
558|AVAXUSDT|15m|SELL|1.0|100.0|12.295800075531|13.0410000801086|12.4200000762939|12.2600002288818|1.28824356943369|49.1666030883789|0.0128824356943369|5753.59814256639|SHORT|2023-11-06 02:00:00.000000|2023-11-06 05:24:44.885727
559|AVAXUSDT|15m|BUY|1.0|100.0|12.3826002311707|11.6470002174377|12.2600002288818|0.0|0.0|38.5697479248047|0.0|5653.59814256639|LONG|2023-11-06 02:00:00.000000|2023-11-06 05:24:57.053694
560|XRPUSDT|1m|SELL|1.0|100.0|0.668547002077103|0.709065002202988|0.675300002098083|0.668200016021729|1.05138253420591|70.0938034057617|0.0105138253420591|5754.64952510059|SHORT|2023-11-06 02:24:00.000000|2023-11-06 05:25:49.069535
561|XRPUSDT|1m|BUY|1.0|100.0|0.662310029268265|0.702450031042099|0.669000029563904|0.0|0.0|23.431282043457|0.0|5654.64952510059|SHORT|2023-11-06 02:24:00.000000|2023-11-06 05:25:56.719963
562|LINKUSDT|15m|BUY|1.0|100.0|12.1898697280884|12.9286497116089|12.3129997253418|0.0|0.0|55.7905960083008|0.0|5554.64952510059|SHORT|2023-11-06 02:15:00.000000|2023-11-06 05:30:07.828129
563|AVAXUSDT|15m|SELL|1.0|100.0|12.3826002311707|11.6470002174377|12.2600002288818|12.3900003433228|1.0603598318994|38.5697479248047|0.010603598318994|5655.70988493249|LONG|2023-11-06 02:15:00.000000|2023-11-06 05:40:11.777747
564|AVAXUSDT|15m|BUY|1.0|100.0|12.5038001155853|11.7610001087189|12.3800001144409|0.0|0.0|47.6033782958984|0.0|5555.70988493249|LONG|2023-11-06 02:15:00.000000|2023-11-06 05:40:19.541354
565|ATOMUSDT|15m|BUY|1.0|100.0|8.49914996147156|7.99424996376038|8.41499996185303|0.0|0.0|49.0692939758301|0.0|5455.70988493249|LONG|2023-11-06 02:45:00.000000|2023-11-06 06:00:03.095255
566|MATICUSDT|1h|BUY|1.5|100.0|0.682999024987221|0.745405027270317|0.693400025367737|0.0|0.0|57.2279357910156|0.0|5355.70988493249|SHORT|2023-11-06 02:00:00.000000|2023-11-06 06:00:05.875216
567|ATOMUSDT|15m|SELL|1.0|100.0|8.49914996147156|7.99424996376038|8.41499996185303|8.51299953460693|1.1645819991827|49.0692939758301|0.011645819991827|5456.87446693168|LONG|2023-11-06 03:15:00.000000|2023-11-06 06:41:44.572575
568|ATOMUSDT|15m|BUY|1.0|100.0|8.60317964553833|8.09209966659546|8.51799964904785|0.0|0.0|58.4568901062012|0.0|5356.87446693168|LONG|2023-11-06 03:15:00.000000|2023-11-06 06:41:54.227727
569|AVAXUSDT|15m|SELL|1.0|100.0|12.5038001155853|11.7610001087189|12.3800001144409|12.5100002288818|1.05008166283369|47.6033782958984|0.0105008166283369|5457.92454859451|LONG|2023-11-06 03:30:00.000000|2023-11-06 06:47:22.307756
570|AVAXUSDT|15m|BUY|1.0|100.0|12.375|13.125|12.5|0.0|0.0|56.0886268615723|0.0|5357.92454859451|SHORT|2023-11-06 03:30:00.000000|2023-11-06 06:47:29.968277
571|SOLUSDT|1h|BUY|1.5|100.0|39.3310503005981|42.924750328064|39.9300003051758|0.0|0.0|40.4779930114746|0.0|5257.92454859451|SHORT|2023-11-06 04:00:00.000000|2023-11-06 08:00:04.319900
572|UNIUSDT|1m|SELL|1.0|100.0|4.86820017337799|4.57900016307831|4.82000017166138|4.8730001449585|1.09958443790674|72.0230255126953|0.0109958443790674|5359.02413303242|LONG|2023-11-06 05:34:00.000000|2023-11-06 08:35:37.859539
573|UNIUSDT|1m|BUY|1.0|100.0|4.92375|4.63125|4.875|0.0|0.0|80.7304077148438|0.0|5259.02413303242|LONG|2023-11-06 05:34:00.000000|2023-11-06 08:35:46.201505
574|UNIUSDT|15m|SELL|1.0|100.0|4.87728999614716|4.58754999637604|4.8289999961853|4.88000011444092|1.05612175539136|71.8424758911133|0.0105612175539136|5360.08025478781|LONG|2023-11-06 05:15:00.000000|2023-11-06 08:36:13.340328
575|UNIUSDT|1h|SELL|1.5|100.0|4.91463000774383|4.47885000705719|4.84200000762939|4.91499996185303|1.50764053687453|63.797420501709|0.0150764053687453|5461.58789532468|LONG|2023-11-06 04:00:00.000000|2023-11-06 08:37:41.178732
576|UNIUSDT|1h|BUY|1.5|100.0|4.83437999248505|5.2760999917984|4.90799999237061|0.0|0.0|65.8030700683594|0.0|5361.58789532468|SHORT|2023-11-06 04:00:00.000000|2023-11-06 08:37:54.663388
577|UNIUSDT|1m|SELL|1.0|100.0|4.92375|4.63125|4.875|4.92700004577637|1.06666758656502|80.7304077148438|0.0106666758656502|5462.65456291125|LONG|2023-11-06 05:41:00.000000|2023-11-06 08:42:37.195175
578|UNIUSDT|1m|BUY|1.0|100.0|4.96920007705689|4.67400007247925|4.92000007629395|0.0|0.0|81.9530487060547|0.0|5362.65456291125|LONG|2023-11-06 05:41:00.000000|2023-11-06 08:42:47.674948
579|UNIUSDT|1m|SELL|1.0|100.0|4.96920007705689|4.67400007247925|4.92000007629395|4.96999979019165|1.01625435054302|81.9530487060547|0.0101625435054302|5463.67081726179|LONG|2023-11-06 05:43:00.000000|2023-11-06 08:44:48.591462
580|UNIUSDT|1m|BUY|1.0|100.0|5.00454992294312|4.70724992752075|4.95499992370605|0.0|0.0|81.6616363525391|0.0|5363.67081726179|LONG|2023-11-06 05:44:00.000000|2023-11-06 08:45:03.031026
581|UNIUSDT|1m|SELL|1.0|100.0|5.00454992294312|4.70724992752075|4.95499992370605|5.03000020980835|1.51362838223577|81.6616363525391|0.0151362838223577|5465.18444564403|LONG|2023-11-06 05:46:00.000000|2023-11-06 08:47:34.695554
582|UNIUSDT|1m|BUY|1.0|100.0|5.08433991909027|4.78229992389679|5.03399991989136|0.0|0.0|91.5688323974609|0.0|5365.18444564403|LONG|2023-11-06 05:46:00.000000|2023-11-06 08:47:42.220268
583|AVAXUSDT|30m|SELL|1.5|100.0|12.7179497289658|11.5902497529984|12.5299997329712|12.7299995422363|1.59616768360138|63.5319290161133|0.0159616768360138|5466.78061332763|LONG|2023-11-06 05:00:00.000000|2023-11-06 08:55:54.141526
584|AVAXUSDT|30m|BUY|1.5|100.0|12.9006500387192|11.756750035286|12.710000038147|0.0|0.0|62.3279304504395|0.0|5366.78061332763|LONG|2023-11-06 05:00:00.000000|2023-11-06 08:56:02.018559
585|UNIUSDT|30m|SELL|1.5|100.0|4.64919979333878|5.07399977445602|4.71999979019165|5.07499980926514|-7.5211875140667|51.0449981689453|-0.075211875140667|5459.25942581356|SHORT|2023-11-06 05:30:00.000000|2023-11-06 09:02:48.552119
586|UNIUSDT|1m|SELL|1.0|100.0|5.08433991909027|4.78229992389679|5.03399991989136|5.0939998626709|1.19189396500587|91.5688323974609|0.0119189396500587|5560.45131977857|LONG|2023-11-06 06:01:00.000000|2023-11-06 09:02:58.440503
587|UNIUSDT|30m|BUY|1.5|100.0|5.01266522169113|5.47067524194717|5.08900022506714|0.0|0.0|76.7795791625977|0.0|5460.45131977857|SHORT|2023-11-06 05:30:00.000000|2023-11-06 09:03:06.382274
588|UNIUSDT|1m|BUY|1.0|100.0|5.14191008090973|4.83645007610321|5.09100008010864|0.0|0.0|69.7752380371094|0.0|5360.45131977857|LONG|2023-11-06 06:02:00.000000|2023-11-06 09:03:06.694223
589|DOTUSDT|15m|SELL|1.0|100.0|4.83991981506348|4.5523998260498|4.79199981689453|4.84200000762939|1.04340966790915|51.6031494140625|0.0104340966790915|5461.49472944648|LONG|2023-11-06 05:45:00.000000|2023-11-06 09:12:59.374306
590|DOTUSDT|15m|BUY|1.0|100.0|4.79654979228973|5.08724977970123|4.84499979019165|0.0|0.0|67.8253479003906|0.0|5361.49472944648|SHORT|2023-11-06 06:00:00.000000|2023-11-06 09:15:04.280167
591|UNIUSDT|30m|SELL|1.5|100.0|5.01266522169113|5.47067524194717|5.08900022506714|5.00600004196167|1.63097232580185|76.7795791625977|0.0163097232580185|5463.12570177228|SHORT|2023-11-06 06:00:00.000000|2023-11-06 09:32:49.485211
592|UNIUSDT|30m|BUY|1.5|100.0|4.93780501127243|5.3889750123024|5.01300001144409|0.0|0.0|72.2090911865234|0.0|5363.12570177228|SHORT|2023-11-06 06:00:00.000000|2023-11-06 09:33:02.183877
593|ATOMUSDT|15m|SELL|1.0|100.0|8.60317964553833|8.09209966659546|8.51799964904785|8.60400009155273|1.00963190197945|58.4568901062012|0.0100963190197945|5464.13533367426|LONG|2023-11-06 06:15:00.000000|2023-11-06 09:41:58.756681
594|ATOMUSDT|15m|BUY|1.0|100.0|8.5060800075531|9.02160000801086|8.59200000762939|0.0|0.0|61.4187698364258|0.0|5364.13533367426|SHORT|2023-11-06 06:15:00.000000|2023-11-06 09:42:18.538891
595|XLMUSDT|1m|SELL|1.0|100.0|0.130795001685619|0.123025001585484|0.12950000166893|0.130799993872643|1.00385500118136|86.7694854736328|0.0100385500118136|5465.13918867544|LONG|2023-11-06 06:41:00.000000|2023-11-06 09:42:30.695699
596|XLMUSDT|1m|BUY|1.0|100.0|0.132107993811369|0.12425999417901|0.130799993872643|0.0|0.0|81.1430282592773|0.0|5365.13918867544|LONG|2023-11-06 06:41:00.000000|2023-11-06 09:42:38.250354
597|AVAXUSDT|30m|SELL|1.5|100.0|12.9006500387192|11.756750035286|12.710000038147|12.9200000762939|1.65224261581898|62.3279304504395|0.0165224261581898|5466.79143129126|LONG|2023-11-06 06:00:00.000000|2023-11-06 09:59:34.997239
598|AVAXUSDT|1m|SELL|1.0|100.0|12.216600151062|12.9570001602173|12.3400001525879|13.0|-5.34845888614655|26.8058090209961|-0.0534845888614655|5561.44297240511|SHORT|2023-11-06 07:12:00.000000|2023-11-06 10:13:14.385518
599|AVAXUSDT|1m|BUY|1.0|100.0|12.87|13.65|13.0|0.0|0.0|73.6997756958008|0.0|5461.44297240511|SHORT|2023-11-06 07:13:00.000000|2023-11-06 10:14:05.079566
600|AVAXUSDT|1h|SELL|1.5|100.0|11.9480501127243|13.039750123024|12.1300001144409|13.039999961853|-7.50205963850021|52.4982261657715|-0.0750205963850021|5553.94091276661|SHORT|2023-11-06 06:00:00.000000|2023-11-06 10:14:47.014078
601|AVAXUSDT|1h|BUY|1.5|100.0|12.8345497369766|14.007249712944|13.0299997329712|0.0|0.0|71.6710968017578|0.0|5453.94091276661|SHORT|2023-11-06 06:00:00.000000|2023-11-06 10:14:54.215164
602|DOTUSDT|1m|SELL|1.0|100.0|4.60745980739594|4.88669979572296|4.65399980545044|4.89300012588501|-5.13537452568584|20.8264236450195|-0.0513537452568584|5548.80553824092|SHORT|2023-11-06 07:23:00.000000|2023-11-06 10:24:46.947463
603|DOTUSDT|1m|BUY|1.0|100.0|4.83416989803314|5.12714989185333|4.88299989700317|0.0|0.0|63.8612098693848|0.0|5448.80553824092|SHORT|2023-11-06 07:29:00.000000|2023-11-06 10:30:07.808539
604|ATOMUSDT|1m|SELL|1.0|100.0|8.14275037765503|8.63625040054321|8.22500038146973|8.63700008392334|-5.00911474227905|29.8749237060547|-0.0500911474227905|5543.79642349865|SHORT|2023-11-06 07:30:00.000000|2023-11-06 10:31:46.077986
605|ATOMUSDT|1m|BUY|1.0|100.0|8.53281043052673|9.04995045661926|8.61900043487549|0.0|0.0|64.808723449707|0.0|5443.79642349865|SHORT|2023-11-06 07:30:00.000000|2023-11-06 10:31:56.557278
606|AVAXUSDT|15m|SELL|1.0|100.0|12.375|13.125|12.5|13.1300001144409|-5.04000075161457|56.0886268615723|-0.0504000075161457|5538.75642274703|SHORT|2023-11-06 07:15:00.000000|2023-11-06 10:33:46.015244
607|MATICUSDT|15m|SELL|1.0|100.0|0.710938979387283|0.668704980611801|0.70389997959137|0.711499989032745|1.07970023527741|68.8047561645508|0.0107970023527741|5639.83612298231|LONG|2023-11-06 07:15:00.000000|2023-11-06 10:33:53.851973
608|AVAXUSDT|15m|BUY|1.0|100.0|12.9987001132965|13.786500120163|13.1300001144409|0.0|0.0|76.5455093383789|0.0|5539.83612298231|SHORT|2023-11-06 07:15:00.000000|2023-11-06 10:33:58.419044
609|MATICUSDT|15m|BUY|1.0|100.0|0.703890025019646|0.746550026535988|0.711000025272369|0.0|0.0|69.6567459106445|0.0|5439.83612298231|SHORT|2023-11-06 07:15:00.000000|2023-11-06 10:34:01.230799
610|LTCUSDT|30m|SELL|1.5|100.0|72.82625|66.36875|71.75|72.8300018310547|1.50522906333208|68.5793075561523|0.0150522906333208|5541.34135204564|LONG|2023-11-06 07:00:00.000000|2023-11-06 10:36:31.305418
611|XRPUSDT|1h|SELL|1.5|100.0|0.638575492203236|0.696922491490841|0.648299992084503|0.697099983692169|-7.52737820148468|72.281867980957|-0.0752737820148468|5633.81397384416|SHORT|2023-11-06 06:00:00.000000|2023-11-06 10:45:10.365368
612|XRPUSDT|1h|BUY|1.5|100.0|0.687234523296356|0.750027525424957|0.697700023651123|0.0|0.0|76.149169921875|0.0|5533.81397384416|SHORT|2023-11-06 06:00:00.000000|2023-11-06 10:45:22.910300
613|AVAXUSDT|15m|SELL|1.0|100.0|12.9987001132965|13.786500120163|13.1300001144409|12.9899997711182|1.06626311317086|76.5455093383789|0.0106626311317086|5634.88023695733|SHORT|2023-11-06 07:30:00.000000|2023-11-06 10:46:36.283198
614|AVAXUSDT|15m|BUY|1.0|100.0|12.87|13.65|13.0|0.0|0.0|68.4071502685547|0.0|5534.88023695733|SHORT|2023-11-06 07:30:00.000000|2023-11-06 10:46:44.415993
615|UNIUSDT|15m|BUY|1.0|100.0|5.06010023117065|4.75950021743774|5.01000022888184|0.0|0.0|67.0791473388672|0.0|5434.88023695733|LONG|2023-11-06 07:45:00.000000|2023-11-06 11:00:04.716357
616|ATOMUSDT|1m|SELL|1.0|100.0|8.53281043052673|9.04995045661926|8.61900043487549|8.51399993896484|1.21824443340302|64.808723449707|0.0121824443340302|5536.09848139073|SHORT|2023-11-06 08:10:00.000000|2023-11-06 11:11:16.028382
617|ATOMUSDT|1m|BUY|1.0|100.0|8.4288599395752|8.93969993591309|8.51399993896484|0.0|0.0|30.8709335327148|0.0|5436.09848139073|SHORT|2023-11-06 08:10:00.000000|2023-11-06 11:11:29.473365
618|AVAXUSDT|30m|BUY|1.5|100.0|13.2254497289658|12.0527497529984|13.0299997329712|0.0|0.0|67.6099090576172|0.0|5336.09848139073|LONG|2023-11-06 08:30:00.000000|2023-11-06 12:00:03.879714
619|XRPUSDT|1m|SELL|1.0|100.0|0.662310029268265|0.702450031042099|0.669000029563904|0.70279997587204|-5.05230873823166|23.431282043457|-0.0505230873823166|5431.0461726525|SHORT|2023-11-06 08:59:00.000000|2023-11-06 12:00:12.068665
620|XRPUSDT|1m|BUY|1.0|100.0|0.69676202237606|0.738990023732185|0.703800022602081|0.0|0.0|71.3301544189453|0.0|5331.0461726525|SHORT|2023-11-06 08:59:00.000000|2023-11-06 12:00:22.463194
621|XLMUSDT|1m|SELL|1.0|100.0|0.132107993811369|0.12425999417901|0.130799993872643|0.132200002670288|1.070343144238|81.1430282592773|0.01070343144238|5432.11651579674|LONG|2023-11-06 09:25:00.000000|2023-11-06 12:26:56.800105
622|XLMUSDT|1m|BUY|1.0|100.0|0.133623004406691|0.125685004144907|0.13230000436306|0.0|0.0|78.1028900146484|0.0|5332.11651579674|LONG|2023-11-06 09:26:00.000000|2023-11-06 12:27:07.532977
623|XLMUSDT|1m|SELL|1.0|100.0|0.133623004406691|0.125685004144907|0.13230000436306|0.133900001645088|1.20937051251531|78.1028900146484|0.0120937051251531|5433.32588630925|LONG|2023-11-06 09:35:00.000000|2023-11-06 12:36:28.545882
624|XLMUSDT|1m|BUY|1.0|100.0|0.135239001661539|0.127205001562834|0.133900001645088|0.0|0.0|78.0601501464844|0.0|5333.32588630925|LONG|2023-11-06 09:35:00.000000|2023-11-06 12:36:38.436965
625|DOGEUSDT|1m|SELL|1.0|100.0|0.069369298517704|0.0735734984278679|0.0700699985027313|0.0735799968242645|-5.00927418470383|82.2661209106445|-0.0500927418470383|5428.31661212455|SHORT|2023-11-06 09:36:00.000000|2023-11-06 12:37:09.889426
626|DOGEUSDT|1m|BUY|1.0|100.0|0.0728640016168356|0.0772800017148256|0.0736000016331673|0.0|0.0|82.0223083496094|0.0|5328.31661212455|SHORT|2023-11-06 09:36:00.000000|2023-11-06 12:37:25.857355
627|XLMUSDT|15m|SELL|1.0|100.0|0.126621004343033|0.134295004606247|0.127900004386902|0.134299993515015|-5.0039004534483|62.0219116210938|-0.050039004534483|5423.3127116711|SHORT|2023-11-06 09:15:00.000000|2023-11-06 12:37:36.500006
628|XLMUSDT|15m|BUY|1.0|100.0|0.132956993579865|0.141014993190765|0.134299993515015|0.0|0.0|76.142936706543|0.0|5323.3127116711|SHORT|2023-11-06 09:15:00.000000|2023-11-06 12:37:45.203812
629|UNIUSDT|15m|SELL|1.0|100.0|5.06010023117065|4.75950021743774|5.01000022888184|5.06400012969971|1.07784224674106|67.0791473388672|0.0107784224674106|5424.39055391784|LONG|2023-11-06 09:30:00.000000|2023-11-06 12:58:23.785680
630|UNIUSDT|15m|BUY|1.0|100.0|5.01137979984283|5.3150997877121|5.06199979782104|0.0|0.0|70.3042449951172|0.0|5324.39055391784|SHORT|2023-11-06 09:30:00.000000|2023-11-06 12:58:37.448722
631|BNBUSDT|1m|SELL|1.0|100.0|238.59|253.05|241.0|253.100006103516|-5.02074956893921|20.8037338256836|-0.0502074956893921|5419.3698043489|SHORT|2023-11-06 10:10:00.000000|2023-11-06 13:11:42.744702
632|BNBUSDT|1m|BUY|1.0|100.0|249.08400604248|264.180006408691|251.600006103516|0.0|0.0|81.9683456420898|0.0|5319.3698043489|SHORT|2023-11-06 10:10:00.000000|2023-11-06 13:11:55.663835
633|XLMUSDT|15m|SELL|1.0|100.0|0.132956993579865|0.141014993190765|0.134299993515015|0.132699996232986|1.19136068969965|76.142936706543|0.0119136068969965|5420.5611650386|SHORT|2023-11-06 09:45:00.000000|2023-11-06 13:12:24.608196
634|DOGEUSDT|1m|SELL|1.0|100.0|0.0728640016168356|0.0772800017148256|0.0736000016331673|0.0728600025177002|1.00543359294534|82.0223083496094|0.0100543359294534|5521.56659863155|SHORT|2023-11-06 10:11:00.000000|2023-11-06 13:12:30.558594
635|XLMUSDT|15m|BUY|1.0|100.0|0.131570999622345|0.139544999599457|0.13289999961853|0.0|0.0|66.0750274658203|0.0|5421.56659863155|SHORT|2023-11-06 09:45:00.000000|2023-11-06 13:12:32.645248
636|DOGEUSDT|1m|BUY|1.0|100.0|0.0721115977317095|0.0764819975942373|0.0728399977087975|0.0|0.0|39.1448440551758|0.0|5321.56659863155|SHORT|2023-11-06 10:11:00.000000|2023-11-06 13:12:38.161816
637|UNIUSDT|15m|SELL|1.0|100.0|5.01137979984283|5.3150997877121|5.06199979782104|5.00899982452393|1.04701649397612|70.3042449951172|0.0104701649397612|5422.61361512552|SHORT|2023-11-06 10:00:00.000000|2023-11-06 13:21:53.003103
638|UNIUSDT|15m|BUY|1.0|100.0|5.05908982276916|4.75854983329773|5.00899982452393|0.0|0.0|57.9372138977051|0.0|5322.61361512552|LONG|2023-11-06 10:00:00.000000|2023-11-06 13:22:02.127140
639|BNBUSDT|1m|SELL|1.0|100.0|249.08400604248|264.180006408691|251.600006103516|248.5|1.23211685568094|81.9683456420898|0.0123211685568094|5423.8457319812|SHORT|2023-11-06 10:25:00.000000|2023-11-06 13:26:44.572601
640|BNBUSDT|1m|BUY|1.0|100.0|245.71799697876|260.609996795654|248.199996948242|0.0|0.0|41.9190864562988|0.0|5323.8457319812|SHORT|2023-11-06 10:25:00.000000|2023-11-06 13:26:52.416141
641|DOTUSDT|1m|SELL|1.0|100.0|4.83416989803314|5.12714989185333|4.88299989700317|4.83300018310547|1.02395480498672|63.8612098693848|0.0102395480498672|5424.86968678619|SHORT|2023-11-06 10:42:00.000000|2023-11-06 13:43:18.502319
642|DOTUSDT|1m|BUY|1.0|100.0|4.78367978096008|5.07359976768494|4.83199977874756|0.0|0.0|27.7953262329102|0.0|5324.86968678619|SHORT|2023-11-06 10:42:00.000000|2023-11-06 13:43:25.986958
643|AVAXUSDT|1m|SELL|1.0|100.0|12.87|13.65|13.0|12.8699998855591|1.00000090897083|73.6997756958008|0.0100000090897083|5425.86968769516|SHORT|2023-11-06 10:47:00.000000|2023-11-06 13:48:13.460670
644|DOGEUSDT|1m|SELL|1.0|100.0|0.0721115977317095|0.0764819975942373|0.0728399977087975|0.0721099972724915|1.00219724699855|39.1448440551758|0.0100219724699855|5526.87188494216|SHORT|2023-11-06 10:47:00.000000|2023-11-06 13:48:13.488730
645|AVAXUSDT|15m|SELL|1.0|100.0|12.87|13.65|13.0|12.8699998855591|1.00000090897083|68.4071502685547|0.0100000090897083|5627.87188585113|SHORT|2023-11-06 10:30:00.000000|2023-11-06 13:48:13.515933
646|DOGEUSDT|1m|BUY|1.0|100.0|0.0713888972997665|0.075715497136116|0.0721099972724915|0.0|0.0|34.3570709228516|0.0|5527.87188585113|SHORT|2023-11-06 10:47:00.000000|2023-11-06 13:48:21.261215
647|AVAXUSDT|1m|BUY|1.0|100.0|12.7512001132965|13.524000120163|12.8800001144409|0.0|0.0|31.3803253173828|0.0|5427.87188585113|SHORT|2023-11-06 10:47:00.000000|2023-11-06 13:48:22.264223
648|MATICUSDT|15m|SELL|1.0|100.0|0.703890025019646|0.746550026535988|0.711000025272369|0.703599989414215|1.04079265147448|69.6567459106445|0.0104079265147448|5528.9126785026|SHORT|2023-11-06 10:30:00.000000|2023-11-06 13:48:28.372021
649|MATICUSDT|15m|BUY|1.0|100.0|0.697356002926826|0.73962000310421|0.70440000295639|0.0|0.0|43.9423942565918|0.0|5428.9126785026|SHORT|2023-11-06 10:30:00.000000|2023-11-06 13:48:36.118606
650|UNIUSDT|15m|SELL|1.0|100.0|5.05908982276916|4.75854983329773|5.00899982452393|5.06199979782104|1.0580949485302|57.9372138977051|0.010580949485302|5529.97077345113|LONG|2023-11-06 11:30:00.000000|2023-11-06 14:47:05.245200
651|UNIUSDT|15m|BUY|1.0|100.0|5.10757016181946|4.80415015220642|5.05700016021729|0.0|0.0|63.6351089477539|0.0|5429.97077345113|LONG|2023-11-06 11:30:00.000000|2023-11-06 14:47:13.001866
652|AVAXUSDT|15m|BUY|1.0|100.0|13.0794998073578|12.3024998188019|12.9499998092651|0.0|0.0|53.9339179992676|0.0|5329.97077345113|LONG|2023-11-06 11:45:00.000000|2023-11-06 15:00:03.910268
653|LINKUSDT|1m|SELL|1.0|100.0|12.0364199924469|12.7658999919891|12.1579999923706|12.7799997329712|-5.11597096920013|17.8634719848633|-0.0511597096920013|5424.85480248193|SHORT|2023-11-06 12:09:00.000000|2023-11-06 15:10:03.930079
654|LINKUSDT|1m|BUY|1.0|100.0|12.632400226593|13.3980002403259|12.7600002288818|0.0|0.0|69.769287109375|0.0|5324.85480248193|SHORT|2023-11-06 12:09:00.000000|2023-11-06 15:10:13.103656
655|LINKUSDT|30m|SELL|1.5|100.0|11.7362749624252|12.808624958992|11.914999961853|12.8090000152588|-7.50314742326736|67.9743881225586|-0.0750314742326736|5417.35165505867|SHORT|2023-11-06 11:30:00.000000|2023-11-06 15:12:36.206938
656|BCHUSDT|1m|SELL|1.0|100.0|229.185|243.075|231.5|243.100006103516|-5.01080177257694|19.8224334716797|-0.0501080177257694|5512.34085328609|SHORT|2023-11-06 12:16:00.000000|2023-11-06 15:17:51.808800
657|BCHUSDT|1m|BUY|1.0|100.0|239.97599395752|254.519993591309|242.399993896484|0.0|0.0|68.4772491455078|0.0|5412.34085328609|SHORT|2023-11-06 12:17:00.000000|2023-11-06 15:18:06.603117
