date;symbol;interval;estimator;fix_imbalance_method;stop_loss;times_regression_profit_and_loss;features;final_value;score
2023-10-14 17:02:59;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'taker_buy_quote_asset_volume'];75.9532382317966;[CAI_1.0=0.12][ESTAVEL=0.57][SOBE_1.0=0.10]
2023-10-15 06:51:12;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume'];77.12564460535395;[CAI_1.0=0.05][ESTAVEL=0.75][SOBE_1.0=0.07]
2023-10-15 03:45:08;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'taker_buy_base_asset_volume', 'rsi', 'ema_200p'];79.70956959954906;[CAI_1.0=0.13][ESTAVEL=0.55][SOBE_1.0=0.23]
2023-10-14 22:21:43;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'taker_buy_base_asset_volume', 'ema_24p'];80.96236180811525;[CAI_1.0=0.04][ESTAVEL=0.50][SOBE_1.0=0.25]
2023-10-15 04:29:33;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'volume', 'quote_asset_volume', 'taker_buy_quote_asset_volume'];82.20729589337714;[CAI_1.0=0.04][ESTAVEL=0.76][SOBE_1.0=0.07]
2023-10-15 06:27:18;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume', 'number_of_trades', 'taker_buy_quote_asset_volume'];82.72669558856009;[CAI_1.0=0.02][ESTAVEL=0.74][SOBE_1.0=0.10]
2023-10-14 23:55:27;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'volume', 'number_of_trades', 'ema_24p'];83.48241803778238;[CAI_1.0=0.09][ESTAVEL=0.76][SOBE_1.0=0.03]
2023-10-15 03:39:41;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'taker_buy_base_asset_volume', 'rsi', 'ema_24p'];86.07274153613751;[CAI_1.0=0.13][ESTAVEL=0.50][SOBE_1.0=0.22]
2023-10-14 20:11:54;BTCUSDT;1h;knn;allknn;1.0;24;['open_time', 'status', 'rsi', 'ema_24p'];86.99467950683865;[CAI_1.0=0.50][ESTAVEL=0.11][SOBE_1.0=0.43]
2023-10-14 19:30:09;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'number_of_trades', 'ema_200p'];87.37834055584165;[CAI_1.0=0.10][ESTAVEL=0.87][SOBE_1.0=0.04]
2023-10-15 10:26:08;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'volume', 'quote_asset_volume', 'taker_buy_base_asset_volume', 'rsi'];87.7009450375013;[CAI_1.0=0.17][ESTAVEL=0.53][SOBE_1.0=0.12]
2023-10-14 21:58:59;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'number_of_trades', 'ema_24p'];88.58608573499481;[CAI_1.0=0.04][ESTAVEL=0.94][SOBE_1.0=0.01]
2023-10-14 21:24:38;BTCUSDT;1h;knn;tomeklinks;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume', 'rsi'];88.67221011385644;[CAI_1.0=0.46][ESTAVEL=0.07][SOBE_1.0=0.52]
2023-10-15 03:17:23;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'number_of_trades', 'ema_24p', 'ema_200p'];89.63332186963207;[CAI_1.0=0.03][ESTAVEL=0.79][SOBE_1.0=0.09]
2023-10-14 18:27:35;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'volume', 'ema_24p'];90.19980607038596;[CAI_1.0=0.10][ESTAVEL=0.53][SOBE_1.0=0.20]
2023-10-14 21:24:29;BTCUSDT;1h;knn;onesidedselection;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume', 'rsi'];90.36978771840951;[CAI_1.0=0.46][ESTAVEL=0.07][SOBE_1.0=0.52]
2023-10-15 03:06:20;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'number_of_trades', 'rsi', 'ema_24p'];91.57934840321236;[CAI_1.0=0.11][ESTAVEL=0.88][SOBE_1.0=0.04]
2023-10-15 08:32:39;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'number_of_trades', 'rsi', 'ema_24p'];91.73993189020048;[CAI_1.0=0.05][ESTAVEL=0.93][SOBE_1.0=0.02]
2023-10-14 18:58:51;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'quote_asset_volume', 'ema_24p'];92.62059908633468;[CAI_1.0=0.00][ESTAVEL=0.99][SOBE_1.0=0.00]
2023-10-14 21:18:36;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume', 'taker_buy_quote_asset_volume'];92.7292053438524;[CAI_1.0=0.04][ESTAVEL=0.75][SOBE_1.0=0.08]
2023-10-15 01:58:26;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'quote_asset_volume', 'taker_buy_quote_asset_volume', 'ema_24p'];92.81241732494527;[CAI_1.0=0.04][ESTAVEL=0.75][SOBE_1.0=0.08]
2023-10-15 08:44:24;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'number_of_trades', 'ema_24p', 'ema_200p'];93.20191423804982;[CAI_1.0=0.01][ESTAVEL=0.88][SOBE_1.0=0.05]
2023-10-15 00:06:53;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'volume', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume'];93.22287103071159;[CAI_1.0=0.13][ESTAVEL=0.52][SOBE_1.0=0.09]
2023-10-14 18:53:37;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'quote_asset_volume', 'rsi'];93.86111241737207;[CAI_1.0=0.16][ESTAVEL=0.53][SOBE_1.0=0.10]
2023-10-15 05:09:58;BTCUSDT;1h;knn;smoteenn;1.0;24;['open_time', 'status', 'close', 'volume', 'number_of_trades', 'rsi'];94.54376890882544;[CAI_1.0=0.38][ESTAVEL=0.32][SOBE_1.0=0.45]
2023-10-15 05:35:06;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'volume', 'taker_buy_base_asset_volume', 'ema_24p'];95.51335114740685;[CAI_1.0=0.07][ESTAVEL=0.52][SOBE_1.0=0.19]
2023-10-15 07:20:57;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume', 'taker_buy_quote_asset_volume', 'ema_24p'];95.51559944998439;[CAI_1.0=0.03][ESTAVEL=0.78][SOBE_1.0=0.08]
2023-10-15 02:32:08;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'number_of_trades', 'taker_buy_base_asset_volume', 'rsi'];95.68606865641203;[CAI_1.0=0.17][ESTAVEL=0.57][SOBE_1.0=0.12]
2023-10-15 10:01:28;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'volume', 'quote_asset_volume', 'number_of_trades', 'rsi'];96.4296748591702;[CAI_1.0=0.09][ESTAVEL=0.65][SOBE_1.0=0.08]
2023-10-15 03:28:37;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume', 'ema_24p'];96.9630409149816;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-15 03:34:08;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume', 'ema_200p'];97.05678783357143;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-14 16:48:33;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'quote_asset_volume'];97.15183776619571;[CAI_1.0=0.12][ESTAVEL=0.55][SOBE_1.0=0.09]
2023-10-15 01:07:48;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'quote_asset_volume', 'number_of_trades', 'taker_buy_quote_asset_volume'];98.38871622040615;[CAI_1.0=0.12][ESTAVEL=0.60][SOBE_1.0=0.07]
2023-10-15 02:15:45;BTCUSDT;1h;knn;smote;1.0;24;['open_time', 'status', 'quote_asset_volume', 'rsi', 'ema_200p'];98.45059466766963;[CAI_1.0=0.40][ESTAVEL=0.35][SOBE_1.0=0.39]
2023-10-14 19:55:38;BTCUSDT;1h;knn;editednearestneighborus;1.0;24;['open_time', 'status', 'taker_buy_quote_asset_volume', 'rsi'];98.69468264797437;[CAI_1.0=0.35][ESTAVEL=0.57][SOBE_1.0=0.25]
2023-10-14 19:55:42;BTCUSDT;1h;knn;repeatededitednearestneighbours;1.0;24;['open_time', 'status', 'taker_buy_quote_asset_volume', 'rsi'];98.69468264797437;[CAI_1.0=0.35][ESTAVEL=0.57][SOBE_1.0=0.25]
2023-10-14 23:09:57;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'volume', 'quote_asset_volume', 'taker_buy_base_asset_volume'];99.30492893230348;[CAI_1.0=0.12][ESTAVEL=0.54][SOBE_1.0=0.08]
2023-10-15 01:41:36;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'quote_asset_volume', 'taker_buy_base_asset_volume', 'ema_24p'];99.33049221499836;[CAI_1.0=0.00][ESTAVEL=0.99][SOBE_1.0=0.00]
2023-10-15 03:05:06;BTCUSDT;1h;knn;smotetomek;1.0;24;['open_time', 'status', 'number_of_trades', 'taker_buy_quote_asset_volume', 'ema_200p'];99.48090653100112;[CAI_1.0=0.41][ESTAVEL=0.31][SOBE_1.0=0.37]
2023-10-15 08:27:11;BTCUSDT;1h;knn;smote;1.0;24;['open_time', 'status', 'close', 'number_of_trades', 'taker_buy_quote_asset_volume', 'ema_200p'];99.49834831041055;[CAI_1.0=0.44][ESTAVEL=0.33][SOBE_1.0=0.36]
2023-10-15 05:40:53;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'volume', 'taker_buy_base_asset_volume', 'ema_200p'];99.51449049834092;[CAI_1.0=0.06][ESTAVEL=0.42][SOBE_1.0=0.31]
2023-10-14 23:32:23;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'volume', 'quote_asset_volume', 'ema_200p'];99.53904569619914;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-15 01:47:15;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'quote_asset_volume', 'taker_buy_base_asset_volume', 'ema_200p'];99.61493322951283;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-15 02:53:44;BTCUSDT;1h;knn;svmsmote;1.0;24;['open_time', 'status', 'number_of_trades', 'taker_buy_quote_asset_volume', 'rsi'];99.85949174988328;[CAI_1.0=0.48][ESTAVEL=0.19][SOBE_1.0=0.43]
2023-10-15 09:02:02;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume', 'ema_200p'];100.0;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-15 04:06:53;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'taker_buy_quote_asset_volume', 'ema_24p', 'ema_200p'];100.0;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-14 17:41:07;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'taker_buy_quote_asset_volume'];100.0;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-15 05:58:21;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'volume', 'taker_buy_quote_asset_volume', 'ema_200p'];100.0;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-15 07:03:12;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume', 'taker_buy_base_asset_volume', 'ema_24p'];100.0;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-14 21:35:54;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume', 'ema_200p'];100.0;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-15 02:20:50;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'quote_asset_volume', 'ema_24p', 'ema_200p'];100.0;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-15 05:52:36;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'volume', 'taker_buy_quote_asset_volume', 'ema_24p'];100.0;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-15 04:47:15;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'volume', 'quote_asset_volume', 'ema_200p'];100.0;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-15 04:41:25;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'volume', 'quote_asset_volume', 'ema_24p'];100.0;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-15 07:32:47;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume', 'rsi', 'ema_24p'];100.0;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-14 22:43:33;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'taker_buy_quote_asset_volume', 'ema_200p'];100.0;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-15 08:56:09;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume', 'ema_24p'];100.0;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-15 07:44:37;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume', 'ema_24p', 'ema_200p'];100.0;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-14 21:30:08;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume', 'ema_24p'];100.0;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-14 22:38:08;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'taker_buy_quote_asset_volume', 'ema_24p'];100.0;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-15 07:09:06;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume', 'taker_buy_base_asset_volume', 'ema_200p'];100.0;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-15 07:38:41;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume', 'rsi', 'ema_200p'];100.0;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-14 20:02:08;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'taker_buy_quote_asset_volume', 'ema_24p'];100.0;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-15 09:37:50;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'taker_buy_quote_asset_volume', 'ema_24p', 'ema_200p'];100.0;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-14 20:07:28;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'taker_buy_quote_asset_volume', 'ema_200p'];100.0;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-15 09:25:46;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'taker_buy_quote_asset_volume', 'rsi', 'ema_24p'];100.04799994349014;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-15 09:31:54;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'taker_buy_quote_asset_volume', 'rsi', 'ema_200p'];100.04799994349014;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-15 00:40:06;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'volume', 'taker_buy_quote_asset_volume', 'ema_200p'];100.13755465624854;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-15 03:50:28;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'taker_buy_base_asset_volume', 'ema_24p', 'ema_200p'];100.33596009840932;[CAI_1.0=0.07][ESTAVEL=0.43][SOBE_1.0=0.33]
2023-10-14 21:57:55;BTCUSDT;1h;knn;repeatededitednearestneighbours;1.0;24;['open_time', 'status', 'close', 'number_of_trades', 'ema_24p'];101.12087310282034;[CAI_1.0=0.50][ESTAVEL=0.23][SOBE_1.0=0.38]
2023-10-14 21:57:51;BTCUSDT;1h;knn;editednearestneighborus;1.0;24;['open_time', 'status', 'close', 'number_of_trades', 'ema_24p'];101.12087310282034;[CAI_1.0=0.50][ESTAVEL=0.23][SOBE_1.0=0.38]
2023-10-15 06:45:14;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'quote_asset_volume', 'number_of_trades', 'ema_200p'];101.2692182137217;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-15 05:23:26;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'volume', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume'];101.28954171527663;[CAI_1.0=0.00][ESTAVEL=0.99][SOBE_1.0=0.00]
2023-10-14 18:32:39;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'volume', 'ema_200p'];101.34034401225878;[CAI_1.0=0.14][ESTAVEL=0.45][SOBE_1.0=0.23]
2023-10-14 20:45:11;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'volume', 'taker_buy_quote_asset_volume'];101.38809425804368;[CAI_1.0=0.00][ESTAVEL=0.99][SOBE_1.0=0.00]
2023-10-14 22:10:20;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'close', 'taker_buy_base_asset_volume', 'taker_buy_quote_asset_volume'];101.41144212365889;[CAI_1.0=0.00][ESTAVEL=1.00][SOBE_1.0=0.00]
2023-10-14 18:22:09;BTCUSDT;1h;knn;nearmiss;1.0;24;['open_time', 'status', 'volume', 'rsi'];101.47640784728722;[CAI_1.0=0.23][ESTAVEL=0.39][SOBE_1.0=0.17]
